,cfips,year,pct_bb,pct_college,pct_foreign_born,pct_it_workers,median_hh_inc
479,13187,2019,75.1,15.0,3.7,0.6,43039.0
480,13189,2019,57.5,9.7,2.3,2.3,40469.0
481,13191,2019,69.0,8.3,1.7,1.9,43285.0
482,13193,2019,56.7,5.2,2.7,0.3,30851.0
483,13195,2019,66.9,9.3,4.1,1.0,47653.0
484,13197,2019,52.4,7.0,2.8,0.4,39015.0
485,13199,2019,54.4,6.4,1.1,0.7,36368.0
486,13201,2019,44.7,7.6,0.1,0.5,37255.0
487,13205,2019,58.4,8.3,2.7,0.9,34122.0
488,13207,2019,70.1,12.3,2.6,2.5,50666.0
489,13209,2019,68.8,8.8,6.1,1.8,40308.0
490,13211,2019,71.5,13.5,1.5,2.3,59572.0
491,13213,2019,73.6,5.6,7.5,1.0,41617.0
492,13215,2019,72.4,16.0,5.7,1.7,43239.0
493,13217,2019,80.2,12.6,5.9,1.8,52784.0
494,13219,2019,83.4,23.0,5.9,1.3,77388.0
495,13221,2019,61.6,9.6,2.2,0.7,43938.0
496,13223,2019,82.9,16.0,5.4,3.0,63669.0
497,13225,2019,72.2,11.9,5.2,2.0,43645.0
498,13227,2019,80.8,15.8,2.9,2.5,61542.0
499,13229,2019,61.0,6.6,2.3,0.7,39863.0
500,13231,2019,74.8,11.1,1.4,1.8,52377.0
501,13233,2019,69.2,7.5,6.9,1.9,40652.0
502,13235,2019,58.8,6.7,1.7,1.3,38750.0
503,13237,2019,75.9,14.6,6.2,0.9,48340.0
504,13239,2019,45.5,5.2,4.2,0.0,26750.0
505,13241,2019,69.0,14.2,5.6,2.4,39297.0
506,13243,2019,60.7,6.9,2.0,0.3,30640.0
507,13245,2019,69.2,13.0,3.6,1.8,39430.0
508,13247,2019,76.5,17.3,10.3,3.4,54175.0
509,13249,2019,69.7,8.1,1.4,2.3,41267.0
510,13251,2019,65.3,9.5,1.2,1.8,36556.0
511,13253,2019,55.9,9.3,1.3,0.2,33999.0
512,13255,2019,65.6,10.5,3.2,1.7,42398.0
513,13257,2019,66.6,10.6,2.2,2.3,39756.0
514,13259,2019,51.7,9.6,30.7,2.4,22413.0
515,13261,2019,66.7,8.8,3.4,1.6,34219.0
516,13263,2019,50.5,8.2,1.2,1.2,37226.0
517,13265,2019,35.4,5.5,2.5,0.0,30500.0
518,13267,2019,65.2,7.4,4.5,0.5,36355.0
519,13269,2019,54.9,7.3,1.2,2.3,29875.0
520,13271,2019,24.9,4.2,12.6,2.8,28044.0
521,13273,2019,65.5,5.8,0.7,0.9,32219.0
522,13275,2019,74.3,12.0,2.6,1.4,41336.0
523,13277,2019,62.8,8.4,6.5,0.9,38728.0
524,13279,2019,63.2,9.8,6.6,0.9,35750.0
525,13281,2019,70.0,15.1,2.6,3.2,41182.0
526,13283,2019,58.6,9.6,3.5,0.3,39375.0
527,13285,2019,69.4,11.5,4.0,1.4,43597.0
528,13287,2019,67.5,8.5,2.7,1.2,42622.0
529,13289,2019,48.5,5.8,1.2,0.1,30629.0
530,13291,2019,70.7,12.0,2.5,0.8,42767.0
531,13293,2019,62.7,7.9,2.1,1.7,35375.0
532,13295,2019,70.6,10.4,1.3,1.1,43581.0
533,13297,2019,77.3,13.2,4.3,1.5,55876.0
534,13299,2019,64.8,7.9,2.7,1.8,36962.0
535,13301,2019,40.7,8.5,2.8,0.6,32860.0
536,13303,2019,61.6,8.8,2.0,0.5,38097.0
537,13305,2019,63.4,7.5,2.9,2.5,41534.0
538,13307,2019,48.4,6.4,0.8,0.0,36658.0
539,13309,2019,24.5,7.0,1.2,0.9,28490.0
540,13311,2019,67.2,11.9,2.6,2.4,43944.0
541,13313,2019,73.7,9.3,18.8,1.0,43871.0
542,13315,2019,49.9,6.1,2.2,1.1,35457.0
543,13317,2019,41.8,7.8,4.2,0.0,34234.0
544,13319,2019,55.3,5.5,1.4,1.1,38711.0
545,13321,2019,66.9,6.7,1.2,0.1,40369.0
546,15001,2019,74.5,19.1,11.3,1.3,56395.0
547,15003,2019,83.8,22.4,19.4,1.8,80078.0
548,15005,2019,60.4,13.9,7.0,0.0,61750.0
549,15007,2019,78.0,19.5,16.6,1.5,72330.0
550,15009,2019,81.5,17.9,18.6,1.2,72762.0
551,16001,2019,79.0,25.3,5.8,2.4,60151.0
552,16003,2019,66.1,11.8,1.8,0.6,42727.0
553,16005,2019,80.5,18.6,4.1,1.6,47390.0
554,16007,2019,76.6,16.5,2.7,0.9,50603.0
555,16009,2019,62.6,9.6,1.7,1.1,43472.0
556,16011,2019,78.3,13.8,6.3,0.3,51307.0
557,16013,2019,85.7,27.5,14.2,2.4,58835.0
558,16015,2019,72.5,19.2,1.9,1.4,49964.0
559,16017,2019,72.5,15.0,2.7,1.6,45607.0
560,16019,2019,82.6,20.6,5.5,1.6,54150.0
561,16021,2019,66.7,13.1,3.9,0.1,39512.0
562,16023,2019,72.8,12.0,1.1,1.0,43207.0
563,16025,2019,66.8,14.9,5.2,1.6,36667.0
564,16027,2019,73.9,12.9,7.9,2.1,46426.0
565,16029,2019,82.9,15.3,2.6,0.1,58750.0
566,16031,2019,79.6,13.0,11.6,1.6,48162.0
567,16033,2019,51.8,11.1,23.8,3.0,31927.0
568,16035,2019,68.3,12.4,2.3,1.3,41122.0
569,16037,2019,74.8,15.8,1.1,0.4,37976.0
570,16039,2019,76.9,12.8,10.0,1.6,45154.0
571,16041,2019,79.6,14.2,3.3,0.1,51583.0
572,16043,2019,75.4,14.9,4.5,2.2,51806.0
573,16045,2019,72.2,11.6,3.5,0.7,42888.0
574,16047,2019,70.0,10.2,14.1,0.1,42626.0
575,16049,2019,64.3,13.4,1.6,1.3,40299.0
576,16051,2019,78.8,15.3,4.3,2.2,58055.0
577,16053,2019,68.7,9.4,15.8,1.2,46421.0
578,16055,2019,80.7,16.6,2.3,2.0,53189.0
579,16057,2019,81.8,26.9,5.5,1.4,43310.0
580,16059,2019,73.1,15.7,3.0,1.5,36031.0
581,16061,2019,63.0,12.2,2.1,0.5,40313.0
582,16063,2019,64.1,6.9,13.4,0.8,46383.0
583,16065,2019,75.9,25.0,4.7,1.4,33620.0
584,16067,2019,76.8,10.0,16.0,1.0,48021.0
585,16069,2019,75.7,16.4,1.4,0.7,51804.0
586,16071,2019,78.9,11.4,3.2,0.0,43491.0
587,16073,2019,61.2,7.6,10.5,0.6,36092.0
588,16075,2019,71.1,10.4,6.4,1.9,48447.0
589,16077,2019,80.0,10.8,11.4,0.6,47602.0
590,16079,2019,66.9,8.8,1.7,0.9,39835.0
591,16081,2019,80.0,30.0,8.8,2.3,55986.0
592,16083,2019,77.6,12.8,8.2,2.1,49118.0
593,16085,2019,72.8,22.0,0.8,5.2,54015.0
594,16087,2019,65.6,11.1,7.3,2.8,37521.0
595,17001,2019,72.7,14.8,1.7,1.5,48454.0
596,17003,2019,45.4,8.1,0.9,1.6,31014.0
597,17005,2019,74.5,12.5,2.4,2.0,54393.0
598,17007,2019,82.2,13.2,10.5,1.4,62701.0
599,17009,2019,69.8,9.7,2.2,2.0,56289.0
600,17011,2019,74.9,12.6,3.6,1.1,54271.0
601,17013,2019,63.1,7.9,0.8,0.0,53641.0
602,17015,2019,74.0,11.2,2.4,1.3,50555.0
603,17017,2019,67.4,9.5,11.4,1.4,50156.0
604,17019,2019,80.8,22.0,11.9,2.4,49586.0
605,17021,2019,72.6,11.1,1.3,1.7,50668.0
606,17023,2019,68.1,11.5,1.2,1.1,52068.0
607,17025,2019,73.5,11.0,1.5,1.0,47427.0
608,17027,2019,74.5,15.5,1.9,1.5,64543.0
609,17029,2019,75.6,14.7,2.5,3.4,41907.0
610,17031,2019,76.7,22.3,21.1,2.4,59426.0
611,17033,2019,72.0,11.7,1.5,1.0,47468.0
612,17035,2019,70.2,10.1,0.7,1.5,50680.0
613,17037,2019,84.2,19.0,6.9,2.4,58343.0
614,17039,2019,73.6,15.0,1.6,0.8,55411.0
615,17041,2019,71.1,14.0,3.8,1.4,52261.0
616,17043,2019,86.9,29.1,18.9,2.8,84442.0
617,17045,2019,71.5,11.8,1.1,0.5,47873.0
618,17047,2019,72.4,8.8,0.7,0.3,49632.0
619,17049,2019,76.9,16.2,1.4,0.9,54655.0
620,17051,2019,64.5,8.5,0.9,0.6,44541.0
621,17053,2019,75.2,14.2,1.2,1.3,50851.0
622,17055,2019,64.9,9.9,0.9,0.8,39454.0
623,17057,2019,70.5,12.1,2.1,1.3,48599.0
624,17059,2019,64.0,9.5,0.6,2.1,42450.0
625,17061,2019,67.0,8.8,0.3,1.6,44502.0
626,17063,2019,81.3,14.9,3.7,1.5,71598.0
627,17065,2019,67.8,10.2,0.5,0.9,47293.0
628,17067,2019,67.3,13.8,1.0,1.1,51460.0
629,17069,2019,63.1,8.9,0.2,0.0,39524.0
630,17071,2019,70.1,11.5,1.1,0.8,47428.0
631,17073,2019,72.6,15.4,2.2,1.6,55755.0
632,17075,2019,73.9,9.3,2.8,1.2,48857.0
633,17077,2019,72.1,17.3,5.5,1.0,36008.0
634,17079,2019,68.8,11.7,1.7,0.9,56523.0
635,17081,2019,73.0,9.6,1.8,0.9,46109.0
636,17083,2019,70.6,12.9,1.6,1.2,56320.0
637,17085,2019,75.1,15.0,2.6,1.6,55532.0
638,17087,2019,60.7,10.9,1.2,1.5,45743.0
639,17089,2019,85.3,21.0,18.2,2.2,74862.0
640,17091,2019,74.4,12.4,5.1,1.3,56542.0
641,17093,2019,92.3,22.5,9.2,1.8,89860.0
642,17095,2019,69.3,11.4,2.9,1.0,41972.0
643,17097,2019,86.9,25.9,18.4,1.9,82613.0
644,17099,2019,77.5,11.7,3.5,1.2,54693.0
645,17101,2019,67.8,8.6,2.1,1.0,44504.0
646,17103,2019,76.4,10.9,2.9,0.7,58319.0
647,17105,2019,75.7,9.7,2.1,1.8,54339.0
648,17107,2019,75.0,14.2,1.4,1.2,58271.0
649,17109,2019,72.7,17.1,3.8,1.4,42911.0
650,17111,2019,88.9,22.1,9.2,2.3,82230.0
651,17113,2019,80.2,29.7,6.9,1.2,64573.0
652,17115,2019,74.5,14.7,2.1,1.6,49052.0
653,17117,2019,75.8,12.4,0.7,1.3,53890.0
654,17119,2019,79.1,16.4,2.3,1.9,56536.0
655,17121,2019,73.3,9.9,1.4,0.6,44679.0
656,17123,2019,72.3,13.3,1.7,1.1,55173.0
657,17125,2019,70.1,10.4,0.7,0.9,44695.0
658,17127,2019,60.3,9.1,0.8,1.5,42168.0
659,17129,2019,77.2,17.3,0.4,1.1,62368.0
660,17131,2019,74.7,13.2,1.4,1.7,55649.0
661,17133,2019,80.2,19.4,1.4,2.9,74410.0
662,17135,2019,69.2,8.9,0.8,1.3,47807.0
663,17137,2019,74.1,14.4,2.1,1.0,49353.0
664,17139,2019,68.9,12.4,1.0,1.9,53979.0
665,17141,2019,76.4,13.1,5.0,1.2,57655.0
666,17143,2019,73.1,18.9,5.8,2.0,53063.0
667,17145,2019,68.5,9.1,1.1,0.5,45864.0
668,17147,2019,82.0,19.2,1.2,0.9,67360.0
669,17149,2019,63.7,12.1,0.5,0.6,41387.0
670,17151,2019,56.2,9.0,1.4,3.5,41139.0
671,17153,2019,51.9,7.1,1.1,0.6,34655.0
672,17155,2019,72.9,9.7,2.5,2.7,64741.0
673,17157,2019,68.2,9.2,1.2,0.8,49717.0
674,17159,2019,70.9,15.6,1.8,1.4,46454.0
675,17161,2019,75.9,14.9,7.9,1.5,51426.0
676,17163,2019,69.8,15.8,2.8,1.7,51103.0
677,17165,2019,65.1,10.9,1.0,1.3,40722.0
678,17167,2019,78.7,21.4,3.1,1.5,58687.0
679,17169,2019,75.6,12.0,0.7,0.3,47321.0
680,17171,2019,72.4,9.9,0.5,2.7,48542.0
681,17173,2019,66.4,11.4,0.4,1.1,49807.0
682,17175,2019,70.6,13.1,1.0,1.2,52284.0
683,17177,2019,75.4,12.1,1.9,0.7,46427.0
684,17179,2019,78.6,18.2,2.0,1.1,60874.0
685,17181,2019,61.3,14.2,2.9,0.9,46716.0
686,17183,2019,68.0,10.3,2.2,1.1,44930.0
687,17185,2019,70.6,13.1,2.8,1.1,49716.0
688,17187,2019,71.4,17.2,5.6,1.3,47278.0
689,17189,2019,70.8,13.6,0.8,0.8,54520.0
690,17191,2019,64.4,9.7,0.9,1.0,46405.0
691,17193,2019,71.2,10.0,1.6,2.4,46279.0
692,17195,2019,75.8,11.7,3.2,1.3,51969.0
693,17197,2019,85.7,21.5,12.0,2.2,80782.0
694,17199,2019,71.9,13.2,1.7,1.7,48600.0
695,17201,2019,77.2,14.1,8.2,1.7,51110.0
696,17203,2019,79.0,22.4,1.2,1.5,69507.0
697,18001,2019,63.7,10.1,0.9,2.4,48290.0
698,18003,2019,78.4,18.0,6.4,2.4,51091.0
699,18005,2019,75.5,18.5,10.1,0.6,57331.0
700,18007,2019,69.9,12.7,1.9,1.3,49183.0
701,18009,2019,65.7,5.9,1.6,0.8,40622.0
702,18011,2019,83.4,28.0,3.6,3.0,75591.0
703,18013,2019,66.0,12.6,1.9,1.0,59292.0
704,18015,2019,71.1,11.0,2.7,0.4,56188.0
705,18017,2019,70.0,9.0,9.1,0.6,45558.0
706,18019,2019,73.6,13.9,3.3,1.7,52834.0
707,18021,2019,71.1,11.1,0.8,1.2,50924.0
708,18023,2019,72.0,10.8,7.2,1.5,51659.0
709,18025,2019,55.7,6.5,0.3,2.1,40067.0
710,18027,2019,60.3,9.3,2.4,1.2,48355.0
711,18029,2019,77.5,14.3,1.2,0.7,62905.0
712,18031,2019,66.1,12.8,1.7,0.7,52270.0
713,18033,2019,74.9,12.3,1.4,1.3,51374.0
714,18035,2019,73.7,13.8,2.2,0.8,41208.0
715,18037,2019,76.6,15.4,4.3,1.3,57307.0
716,18039,2019,73.9,12.2,8.0,1.1,52449.0
717,18041,2019,62.1,7.5,0.6,0.7,41476.0
718,18043,2019,74.5,17.8,2.2,1.4,59451.0
719,18045,2019,70.9,9.3,1.0,1.0,46669.0
720,18047,2019,65.0,12.9,0.7,1.0,55588.0
721,18049,2019,65.8,8.3,2.8,0.6,47108.0
722,18051,2019,75.1,11.2,1.5,1.1,51149.0
723,18053,2019,65.3,10.4,1.5,1.2,42046.0
724,18055,2019,66.8,9.3,0.5,1.4,49648.0
725,18057,2019,91.9,36.8,7.6,2.9,90582.0
726,18059,2019,82.9,20.3,2.1,1.9,70973.0
727,18061,2019,68.9,10.5,1.0,1.3,53897.0
728,18063,2019,85.4,23.5,4.8,1.6,74245.0
729,18065,2019,68.0,11.0,0.7,1.4,46131.0
730,18067,2019,74.4,13.1,2.0,2.0,47958.0
731,18069,2019,72.2,11.1,1.5,2.4,50063.0
732,18071,2019,71.4,10.5,5.0,0.6,49080.0
733,18073,2019,76.9,9.6,2.6,2.4,56574.0
734,18075,2019,61.4,6.6,1.7,0.9,42878.0
735,18077,2019,72.6,10.5,1.1,0.6,50722.0
736,18079,2019,67.2,7.4,1.3,1.2,48362.0
737,18081,2019,81.5,20.8,4.4,1.9,65272.0
738,18083,2019,74.0,10.2,1.3,1.5,44837.0
739,18085,2019,74.2,14.5,4.1,1.6,57190.0
740,18087,2019,54.0,7.0,1.8,0.6,58336.0
741,18089,2019,74.6,14.4,6.7,1.5,52559.0
742,18091,2019,74.2,11.6,3.3,1.2,49921.0
743,18093,2019,69.8,10.0,1.5,1.1,49985.0
744,18095,2019,74.0,11.8,1.9,1.5,45432.0
745,18097,2019,74.3,19.2,9.1,2.0,44869.0
746,18099,2019,67.5,12.4,4.2,0.6,51869.0
747,18101,2019,67.9,6.4,0.5,1.5,49372.0
748,18103,2019,70.7,7.8,1.3,0.6,46666.0
749,18105,2019,80.1,23.7,8.2,2.6,45689.0
750,18107,2019,76.3,12.7,3.0,1.9,53075.0
751,18109,2019,75.3,10.7,1.2,1.2,60317.0
752,18111,2019,74.1,7.5,3.6,1.3,52193.0
753,18113,2019,74.7,9.7,4.5,1.0,52393.0
754,18115,2019,72.0,8.8,0.7,1.9,58359.0
755,18117,2019,61.9,7.1,1.5,1.0,42803.0
756,18119,2019,64.0,6.9,1.2,2.0,48315.0
757,18121,2019,63.1,8.8,1.1,1.2,44643.0
758,18123,2019,66.4,7.3,0.7,1.1,49689.0
759,18125,2019,64.0,8.4,1.5,1.5,50196.0
760,18127,2019,81.0,17.2,3.8,1.6,65979.0
761,18129,2019,74.3,13.4,0.6,0.8,60992.0
762,18131,2019,69.4,8.2,1.1,1.0,47633.0
763,18133,2019,76.0,8.9,1.7,1.6,55295.0
764,18135,2019,69.5,7.9,1.7,0.8,44985.0
765,18137,2019,72.7,12.2,1.5,0.5,53698.0
766,18139,2019,58.7,9.7,0.5,0.4,47955.0
767,18141,2019,73.9,17.4,6.3,1.9,48121.0
768,18143,2019,66.8,7.9,1.2,0.4,49243.0
769,18145,2019,71.1,12.0,2.3,1.4,57216.0
770,18147,2019,68.0,10.3,1.4,1.2,55280.0
771,18149,2019,66.4,7.6,2.0,0.7,45526.0
772,18151,2019,76.7,12.8,2.2,0.9,52749.0
773,18153,2019,63.3,8.5,1.0,0.3,45031.0
774,18155,2019,63.3,6.3,1.4,1.0,43468.0
775,18157,2019,79.9,20.6,11.3,0.8,50486.0
776,18159,2019,74.0,14.0,1.3,0.8,53931.0
777,18161,2019,63.9,11.7,0.5,1.3,45531.0
778,18163,2019,75.0,16.8,3.0,2.4,44815.0
779,18165,2019,72.6,9.0,0.9,2.6,45440.0
780,18167,2019,72.6,14.6,3.2,1.2,42030.0
781,18169,2019,69.4,10.9,1.4,0.6,49052.0
782,18171,2019,71.4,13.1,0.5,0.6,58950.0
783,18173,2019,81.4,18.2,3.0,2.0,66080.0
784,18175,2019,62.7,7.5,0.5,1.8,46861.0
785,18177,2019,65.3,10.7,2.0,1.2,41813.0
786,18179,2019,73.7,12.7,1.5,1.3,53038.0
787,18181,2019,74.1,10.6,4.6,1.5,51404.0
788,18183,2019,74.6,12.5,1.0,1.8,57041.0
789,19001,2019,70.4,11.6,1.3,0.9,49477.0
790,19003,2019,68.1,13.0,0.9,1.0,49745.0
791,19005,2019,66.6,12.4,4.8,0.3,47895.0
792,19007,2019,65.5,12.9,0.9,1.5,40377.0
793,19009,2019,67.8,10.0,0.8,1.9,48750.0
794,19011,2019,73.0,15.7,0.8,2.0,64061.0
795,19013,2019,77.6,18.1,5.4,1.4,50916.0
796,19015,2019,75.6,17.1,1.6,1.8,57906.0
797,19017,2019,77.0,20.4,1.6,1.3,65440.0
798,19019,2019,74.1,14.4,1.3,1.0,59348.0
799,19021,2019,77.2,14.4,18.0,0.7,52784.0
800,19023,2019,70.3,12.3,0.8,0.7,53937.0
801,19025,2019,70.7,12.7,1.0,1.7,46302.0
802,19027,2019,73.2,17.0,1.2,1.8,54563.0
803,19029,2019,69.8,14.3,1.4,2.5,45637.0
804,19031,2019,76.3,17.2,0.7,0.8,62555.0
805,19033,2019,73.0,15.9,2.3,1.8,50569.0
806,19035,2019,77.7,14.4,1.7,0.4,53998.0
807,19037,2019,72.1,11.5,1.6,0.5,50688.0
808,19039,2019,74.1,12.9,7.0,0.4,49718.0
809,19041,2019,76.3,16.8,2.1,3.9,48978.0
810,19043,2019,68.5,11.7,2.2,0.6,51114.0
811,19045,2019,73.0,13.2,1.9,1.7,50295.0
812,19047,2019,66.2,10.0,15.4,1.6,51091.0
813,19049,2019,86.9,34.5,7.6,1.8,82719.0
814,19051,2019,61.9,11.9,0.8,2.5,52390.0
815,19053,2019,63.9,13.0,2.1,2.0,41042.0
816,19055,2019,72.7,11.5,1.0,0.2,60534.0
817,19057,2019,74.0,14.0,1.7,1.1,47524.0
818,19059,2019,78.3,20.4,0.9,1.2,59889.0
819,19061,2019,79.3,19.6,2.6,2.3,59150.0
820,19063,2019,70.8,14.8,5.0,1.0,47419.0
821,19065,2019,71.2,13.7,1.4,0.6,48412.0
822,19067,2019,72.1,16.2,2.8,1.3,48607.0
823,19069,2019,66.8,11.5,3.5,1.6,48172.0
824,19071,2019,73.5,13.7,2.0,0.5,54430.0
825,19073,2019,71.2,14.6,2.5,2.8,52529.0
826,19075,2019,77.0,19.9,0.5,1.2,65170.0
827,19077,2019,73.0,15.0,1.1,1.5,56306.0
828,19079,2019,71.2,16.8,3.9,1.7,55836.0
829,19081,2019,69.3,15.2,1.8,1.9,57840.0
830,19083,2019,69.2,14.7,2.8,1.2,52207.0
831,19085,2019,70.1,13.2,0.6,2.7,57558.0
832,19087,2019,73.2,14.7,3.3,0.6,52275.0
833,19089,2019,70.3,9.9,0.3,1.5,51422.0
834,19091,2019,72.8,15.4,2.6,0.7,48847.0
835,19093,2019,73.2,16.3,1.2,0.6,51978.0
836,19095,2019,70.8,13.8,1.1,0.7,58077.0
837,19097,2019,71.4,12.3,1.0,1.8,51806.0
838,19099,2019,72.8,13.8,1.2,2.2,56363.0
839,19101,2019,79.2,19.3,10.9,1.7,44516.0
840,19103,2019,86.5,28.2,10.6,1.2,59965.0
841,19105,2019,71.6,11.7,1.2,1.3,58391.0
842,19107,2019,69.1,13.3,0.9,0.5,48399.0
843,19109,2019,73.7,16.0,1.1,1.3,54868.0
844,19111,2019,70.7,11.2,1.1,0.5,48266.0
845,19113,2019,80.8,22.5,4.0,2.6,62702.0
846,19115,2019,75.2,10.8,10.3,0.5,54393.0
847,19117,2019,71.5,13.1,2.2,1.4,47325.0
848,19119,2019,79.4,16.0,1.3,1.6,62012.0
849,19121,2019,75.4,17.8,1.2,1.7,60077.0
850,19123,2019,76.1,17.0,2.3,0.8,50568.0
851,19125,2019,74.8,18.1,2.4,1.3,57917.0
852,19127,2019,70.0,13.9,12.5,1.5,52752.0
853,19129,2019,77.0,15.8,1.0,1.8,67949.0
854,19131,2019,71.5,12.9,1.0,0.5,53675.0
855,19133,2019,70.7,10.9,0.7,1.5,41598.0
856,19135,2019,69.6,12.6,1.9,3.2,50179.0
857,19137,2019,72.1,12.1,1.5,3.7,43674.0
858,19139,2019,75.2,14.6,6.4,1.0,56398.0
859,19141,2019,70.9,14.8,2.7,1.6,56314.0
860,19143,2019,76.2,13.9,4.0,1.2,53604.0
861,19145,2019,73.2,14.9,2.6,2.0,46708.0
862,19147,2019,74.3,19.6,3.1,2.5,50470.0
863,19149,2019,78.5,16.1,2.3,1.3,61316.0
864,19151,2019,73.8,13.0,2.5,1.9,45969.0
865,19153,2019,81.4,24.5,8.9,2.2,63530.0
866,19155,2019,74.4,14.6,3.8,2.0,56291.0
867,19157,2019,72.3,13.8,3.3,1.5,51456.0
868,19159,2019,67.3,14.9,1.1,0.5,50642.0
869,19161,2019,72.6,14.6,1.3,0.9,53254.0
870,19163,2019,76.3,20.0,3.9,1.5,57681.0
871,19165,2019,74.4,15.9,2.2,2.0,55638.0
872,19167,2019,81.9,19.6,6.1,1.0,66022.0
873,19169,2019,81.8,27.6,9.3,1.9,52671.0
874,19171,2019,71.5,12.1,3.7,1.5,56110.0
875,19173,2019,69.6,10.2,2.9,1.7,46825.0
876,19175,2019,70.7,11.2,2.1,0.4,47597.0
877,19177,2019,61.7,10.0,1.0,1.1,47197.0
878,19179,2019,71.0,11.9,7.2,0.4,43329.0
879,19181,2019,81.2,21.9,1.2,1.7,71514.0
880,19183,2019,73.0,14.6,3.2,0.9,59157.0
881,19185,2019,65.7,9.5,0.9,0.8,42434.0
882,19187,2019,72.4,14.6,2.9,2.1,42148.0
883,19189,2019,71.3,16.0,2.5,1.0,50072.0
884,19191,2019,75.5,17.6,2.0,1.1,60788.0
885,19193,2019,71.7,15.6,8.8,1.4,51350.0
886,19195,2019,69.0,11.2,1.0,1.6,50880.0
887,19197,2019,69.2,13.2,5.6,1.5,48935.0
888,20001,2019,70.0,12.6,1.0,0.7,43031.0
889,20003,2019,65.1,10.7,0.8,0.8,40986.0
890,20005,2019,68.5,13.1,1.2,1.0,46640.0
891,20007,2019,69.2,11.5,1.7,1.6,52075.0
892,20009,2019,70.7,11.8,5.5,1.9,46070.0
893,20011,2019,63.7,12.5,2.1,1.8,39379.0
894,20013,2019,72.0,13.4,0.9,1.8,46964.0
895,20015,2019,78.9,19.8,2.4,0.3,62324.0
896,20017,2019,68.5,18.1,1.5,1.1,42772.0
897,20019,2019,64.1,12.4,0.4,1.6,39531.0
898,20021,2019,65.2,12.2,1.2,1.0,41101.0
899,20023,2019,72.5,20.4,2.2,2.3,47167.0
900,20025,2019,61.6,26.7,3.7,0.5,46094.0
901,20027,2019,70.0,16.2,2.2,1.3,55434.0
902,20029,2019,67.7,12.5,2.3,0.1,44199.0
903,20031,2019,76.2,15.5,1.0,0.8,58662.0
904,20033,2019,72.9,13.6,4.3,0.8,51563.0
905,20035,2019,70.1,13.8,3.5,1.0,46624.0
906,20037,2019,72.5,18.1,3.9,1.5,38017.0
907,20039,2019,73.1,14.7,1.8,0.0,41230.0
908,20041,2019,71.9,14.7,2.3,1.8,49663.0
909,20043,2019,62.0,12.6,0.9,1.2,50300.0
910,20045,2019,85.3,26.4,6.4,2.7,54370.0
911,20047,2019,63.2,13.9,11.1,0.3,50229.0
912,20049,2019,64.3,8.5,1.7,0.6,39405.0
913,20051,2019,80.2,25.0,3.0,3.2,49562.0
914,20053,2019,73.0,14.3,1.5,1.8,48550.0
915,20055,2019,76.5,11.6,21.5,1.1,51703.0
916,20057,2019,71.1,12.1,27.9,3.0,49890.0
917,20059,2019,67.8,13.6,1.4,1.3,53167.0
918,20061,2019,83.0,15.0,7.9,1.2,46096.0
919,20063,2019,75.4,18.9,1.9,1.5,50817.0
920,20065,2019,74.6,21.6,1.1,3.2,43427.0
921,20067,2019,78.2,11.7,16.2,6.5,57474.0
922,20069,2019,72.5,15.9,10.3,1.2,61220.0
923,20071,2019,77.1,24.1,7.4,2.9,47045.0
924,20073,2019,62.4,12.9,0.5,0.8,41648.0
925,20075,2019,71.9,13.9,17.8,0.7,48160.0
926,20077,2019,70.0,11.7,1.9,0.3,48059.0
927,20079,2019,75.7,18.1,4.2,1.3,55687.0
928,20081,2019,73.5,11.8,19.8,0.1,53780.0
929,20083,2019,72.6,17.6,4.8,1.5,55345.0
930,20085,2019,73.3,13.2,0.6,1.3,53592.0
931,20087,2019,74.1,14.3,0.5,1.7,58935.0
932,20089,2019,65.6,11.5,1.6,0.7,43125.0
933,20091,2019,90.2,34.1,8.6,4.2,81121.0
934,20093,2019,69.7,8.6,10.2,0.7,51439.0
935,20095,2019,69.2,17.0,1.2,0.4,57593.0
936,20097,2019,66.3,18.8,5.1,1.6,48226.0
937,20099,2019,70.4,11.5,0.7,1.0,45706.0
938,20101,2019,75.5,17.7,1.7,0.9,51765.0
939,20103,2019,79.8,17.6,3.0,1.9,70022.0
940,20105,2019,70.4,13.0,1.3,0.0,48693.0
941,20107,2019,55.1,10.4,0.4,1.4,46576.0
942,20109,2019,76.1,13.7,1.9,1.5,49926.0
943,20111,2019,77.4,17.6,9.5,1.7,42992.0
944,20113,2019,78.3,20.0,1.1,0.4,56946.0
945,20115,2019,68.5,16.3,1.5,0.3,50212.0
946,20117,2019,69.7,12.2,1.2,1.7,50420.0
947,20119,2019,74.6,14.3,10.2,1.9,54167.0
948,20121,2019,71.0,17.4,1.2,2.2,63501.0
949,20123,2019,73.7,16.5,1.9,3.0,44591.0
950,20125,2019,69.8,12.8,3.5,0.5,43977.0
951,20127,2019,76.6,11.8,1.7,0.6,50338.0
952,20129,2019,69.6,8.5,10.9,4.2,43813.0
953,20131,2019,71.0,16.9,1.3,0.1,53368.0
954,20133,2019,65.1,10.9,2.4,0.9,44402.0
955,20135,2019,70.3,14.8,6.2,0.5,48412.0
956,20137,2019,69.8,13.3,2.5,6.0,50673.0
957,20139,2019,69.9,14.1,0.5,2.3,54186.0
958,20141,2019,71.0,16.2,0.8,0.5,42173.0
959,20143,2019,66.0,16.6,0.3,0.3,51797.0
